gameid,period,possessionnumber,eventnum,x,y,value,playerid,made,time,margin,blocked,blockplayerid,assisted,assistplayerid,putback,shottype,oreboundedshoteventnum,oreboundedrebeventnum,lineupid,opplineupid,and1,offense_team_id,defense_team_id,possession_start_type,possession_start_time,closest_def_dist,shot_clock,touch_time,dribble_range,video_url,player,date,team,opponent,assist_player,block_player
0022000021,4,5,562,8.0,288.0,3,1629027,False,638.0,4,False,0,,0,False,Arc3,,,1628381-1628989-1629027-1629631-203992,1626145-1628415-1629723-202685-203937,False,1610612737,1610612763,OffArc3Miss,653.0,,15-7 Average,Touch 6+ Seconds,7+ Dribbles,https://videos.nba.com/nba/pbp/media/2020/12/26/0022000021/562/99dbab4b-e5e7-416c-96d6-00057d3bced3_960x540.mp4,Trae Young,2020-12-26,ATL,MEM,,
0022000021,4,35,671,61.0,266.0,3,1629027,False,190.0,6,False,0,,0,False,Arc3,,,1628381-1628989-1629027-1629631-203992,1628415-1628960-1629630-1629634-202685,False,1610612737,1610612763,OffArc3Miss,203.0,,15-7 Average,Touch 6+ Seconds,7+ Dribbles,https://videos.nba.com/nba/pbp/media/2020/12/26/0022000021/671/038a7497-9199-cf3b-8014-cf109763f9fe_960x540.mp4,Trae Young,2020-12-26,ATL,MEM,,
0022000041,3,2,335,1.0,13.0,2,203991,True,686.0,7,,0,True,1629631,False,AtRim,,,1628381-1629027-1629629-1629631-203991,1628367-1630165-1630180-203486-203924,False,1610612737,1610612765,OffAtRimMake,705.0,2-4 Feet - Tight,15-7 Average,,,https://videos.nba.com/nba/pbp/media/2020/12/28/0022000041/335/5d1a4af5-ca95-2722-9bfe-0f7b960b6636_960x540.mp4,Clint Capela,2020-12-28,ATL,DET,De'Andre Hunter,
0022000041,3,10,353,-5.0,1.0,2,203991,True,545.0,8,,0,True,1629027,False,AtRim,,,1628381-1629027-1629629-1629631-203991,1628367-1630165-1630180-203486-203924,False,1610612737,1610612765,OffLongMidRangeMake,562.0,2-4 Feet - Tight,15-7 Average,,,https://videos.nba.com/nba/pbp/media/2020/12/28/0022000041/353/54f125d2-2e67-5dc8-f150-22d51d25ac56_960x540.mp4,Clint Capela,2020-12-28,ATL,DET,Trae Young,
0022000041,4,23,582,68.0,6.0,2,203991,False,377.0,18,False,0,,0,True,ShortMidRange,580,581,1628989-1629027-1629629-1629631-203991,1628367-1630165-1630180-203486-203924,False,1610612737,1610612765,OffTimeout,404.0,,15-7 Average,Touch < 2 Seconds,,https://videos.nba.com/nba/pbp/media/2020/12/28/0022000041/582/5e779a85-8a18-7a09-e766-13df16d526f5_960x540.mp4,Clint Capela,2020-12-28,ATL,DET,,
0022000041,4,27,591,17.0,29.0,2,203991,False,312.0,15,False,0,,0,True,AtRim,589,590,1628989-1629027-1629629-1629631-203991,1628367-1630165-1630180-203486-203924,False,1610612737,1610612765,OffCorner3Miss,327.0,,15-7 Average,Touch < 2 Seconds,,https://videos.nba.com/nba/pbp/media/2020/12/28/0022000041/591/ee2e2a0a-5035-1165-fb4d-d487f1754054_960x540.mp4,Clint Capela,2020-12-28,ATL,DET,,
0022000072,1,25,65,-16.0,43.0,2,203991,True,420.0,5,,0,False,0,True,ShortMidRange,63,64,1628381-1629027-1629629-1629631-203991,1627789-201142-201599-202681-203925,False,1610612737,1610612751,OffShortMidRangeMiss,432.0,2-4 Feet - Tight,15-7 Average,,,https://videos.nba.com/nba/pbp/media/2021/01/01/0022000072/65/034fa4f7-833e-4a66-5ec4-1737de77845f_960x540.mp4,Clint Capela,2021-01-01,ATL,BKN,,
0022000072,1,29,80,6.0,-4.0,2,203991,True,367.0,5,,0,True,1629027,False,AtRim,,,1629027-1629629-1629631-203524-203991,1627789-1628386-201142-202681-203925,False,1610612737,1610612751,OffArc3Miss,380.0,2-4 Feet - Tight,15-7 Average,,,https://videos.nba.com/nba/pbp/media/2021/01/01/0022000072/80/f7ee8033-4994-abb1-0b5c-1f0cd427fbb7_960x540.mp4,Clint Capela,2021-01-01,ATL,BKN,Trae Young,
0022000072,1,31,84,111.0,232.0,3,203524,False,345.0,7,False,0,,0,False,Arc3,,,1629027-1629629-1629631-203524-203991,1627789-1628386-201142-202681-203925,False,1610612737,1610612751,OffShortMidRangeMiss,348.0,6+ Feet - Wide Open,22-18 Very Early,,,https://videos.nba.com/nba/pbp/media/2021/01/01/0022000072/84/6d0ca95d-ea33-1d90-b769-49983e711f7f_960x540.mp4,Solomon Hill,2021-01-01,ATL,BKN,,
0022000072,1,39,114,84.0,101.0,2,1628989,True,239.0,3,,0,False,0,False,ShortMidRange,,,1628981-1628989-1629027-203524-203992,1627747-1627752-1628386-1629013-202681,False,1610612737,1610612751,OffTimeout,252.0,,15-7 Average,,3-6 Dribbles,https://videos.nba.com/nba/pbp/media/2021/01/01/0022000072/114/1dbaca9c-423b-e0ab-125f-df4c6a7392e3_960x540.mp4,Kevin Huerter,2021-01-01,ATL,BKN,,
0022000072,1,41,118,60.0,89.0,2,1628989,True,207.0,5,,0,False,0,False,ShortMidRange,,,1628981-1628989-1629027-203524-203992,1627747-1627752-1628386-1629013-202681,False,1610612737,1610612751,OffArc3Miss,224.0,,15-7 Average,,3-6 Dribbles,https://videos.nba.com/nba/pbp/media/2021/01/01/0022000072/118/5d396b60-2de9-c31a-8796-372fdcce10d0_960x540.mp4,Kevin Huerter,2021-01-01,ATL,BKN,,
0022000072,1,45,133,-109.0,216.0,3,1628989,False,161.0,7,False,0,,0,False,Arc3,,,1628981-1628989-1629164-203524-203992,1627747-1627752-1628386-1629013-201142,False,1610612737,1610612751,OffDeadball,172.0,,15-7 Average,,,https://videos.nba.com/nba/pbp/media/2021/01/01/0022000072/133/25cc8538-6032-c4d6-9866-80c74cb48b56_960x540.mp4,Kevin Huerter,2021-01-01,ATL,BKN,,
0022000072,1,47,137,-26.0,27.0,2,203524,False,121.0,5,False,0,,0,False,AtRim,,,1628981-1628989-1629164-203524-203992,1627747-1627752-1628386-1629013-201142,False,1610612737,1610612751,OffLongMidRangeMake,150.0,,4-0 Very Late,,,https://videos.nba.com/nba/pbp/media/2021/01/01/0022000072/137/66ea6761-92c2-8482-beda-608b9f28e3ba_960x540.mp4,Solomon Hill,2021-01-01,ATL,BKN,,
0022000072,1,49,143,-231.0,-10.0,3,1628989,False,90.0,5,False,0,,0,False,Corner3,,,1628381-1628989-1629164-203524-203992,1627747-1627752-1628386-1629013-201142,False,1610612737,1610612751,OffDeadball,106.0,,15-7 Average,,,https://videos.nba.com/nba/pbp/media/2021/01/01/0022000072/143/c7ffb344-843b-0932-1962-70b00f503cc4_960x540.mp4,Kevin Huerter,2021-01-01,ATL,BKN,,
0022000072,1,51,147,9.0,253.0,3,203524,False,72.0,5,False,0,,0,False,Arc3,,,1628381-1628989-1629164-203524-203992,1627747-1627752-1628386-1629013-201142,False,1610612737,1610612751,OffLiveBallTurnover,80.0,6+ Feet - Wide Open,22-18 Very Early,,,https://videos.nba.com/nba/pbp/media/2021/01/01/0022000072/147/9bce2c1c-bc6c-f667-69c1-767b3feaeb76_960x540.mp4,Solomon Hill,2021-01-01,ATL,BKN,,
0022000072,1,55,162,-2.0,8.0,2,203524,False,6.0,4,True,1627752,,0,False,AtRim,,,1628989-1629027-203524-203991-203992,1627747-1627752-1628386-1629013-201142,False,1610612737,1610612751,OffFTMake,31.0,,4-0 Very Late,,,https://videos.nba.com/nba/pbp/media/2021/01/01/0022000072/162/25f98161-37cc-901f-9b9c-77d303cf1cf3_960x540.mp4,Solomon Hill,2021-01-01,ATL,BKN,,Taurean Prince
0022000072,2,22,242,45.0,25.0,2,1629631,True,398.0,11,,0,False,0,False,ShortMidRange,,,1628989-1629027-1629631-203991-203992,1627789-201142-201599-202681-203925,False,1610612737,1610612751,OffArc3Make,417.0,2-4 Feet - Tight,15-7 Average,Touch 2-6 Seconds,,https://videos.nba.com/nba/pbp/media/2021/01/01/0022000072/242/82befdb6-d979-eb41-8c5e-08d1eb5e4f44_960x540.mp4,De'Andre Hunter,2021-01-01,ATL,BKN,,
0022000072,2,30,267,49.0,134.0,2,1629631,True,270.0,7,,0,True,1629027,False,LongMidRange,,,1628381-1629027-1629629-1629631-203992,1627789-201142-201599-202681-203925,False,1610612737,1610612751,OffFTMake,287.0,2-4 Feet - Tight,15-7 Average,Touch 2-6 Seconds,,https://videos.nba.com/nba/pbp/media/2021/01/01/0022000072/267/58be335b-f466-a3f4-f6ce-52e19d779b4f_960x540.mp4,De'Andre Hunter,2021-01-01,ATL,BKN,Trae Young,
0022000072,3,2,352,13.0,6.0,2,203991,False,690.0,6,False,0,,0,False,AtRim,,,1628381-1629027-1629629-1629631-203991,1627789-201142-201599-202681-203925,False,1610612737,1610612751,OffArc3Make,707.0,,15-7 Average,,,https://videos.nba.com/nba/pbp/media/2021/01/01/0022000072/352/5d8dc734-a532-237b-283b-8ebd032bf3e2_960x540.mp4,Clint Capela,2021-01-01,ATL,BKN,,
0022000072,3,8,363,24.0,5.0,2,203991,False,621.0,9,False,0,,0,False,AtRim,,,1628381-1629027-1629629-1629631-203991,1627789-201142-201599-202681-203925,False,1610612737,1610612751,OffDeadball,635.0,,15-7 Average,,,https://videos.nba.com/nba/pbp/media/2021/01/01/0022000072/363/cd3ea971-40fc-12c3-cf29-20dad005af32_960x540.mp4,Clint Capela,2021-01-01,ATL,BKN,,
0022000072,3,18,392,-24.0,2.0,2,1629631,True,495.0,12,,0,True,203991,False,AtRim,,,1628381-1629027-1629629-1629631-203991,1627789-201142-201599-202681-203925,False,1610612737,1610612751,OffArc3Miss,511.0,,15-7 Average,Touch 2-6 Seconds,3-6 Dribbles,https://videos.nba.com/nba/pbp/media/2021/01/01/0022000072/392/65c86041-faf4-c010-6447-8975ceacd995_960x540.mp4,De'Andre Hunter,2021-01-01,ATL,BKN,Clint Capela,
0022000072,3,26,417,-81.0,73.0,2,1629027,True,376.0,7,,0,False,0,False,ShortMidRange,415,416,1628381-1629027-1629629-1629631-203524,1627789-201142-201599-202681-203925,False,1610612737,1610612751,OffCorner3Miss,395.0,2-4 Feet - Tight,15-7 Average,Touch 6+ Seconds,,https://videos.nba.com/nba/pbp/media/2021/01/01/0022000072/417/aee5cba7-01e6-eb1c-3583-6487f800a0f0_960x540.mp4,Trae Young,2021-01-01,ATL,BKN,,
0022000072,3,28,420,3.0,15.0,2,1629631,True,337.0,6,,0,True,1628381,False,AtRim,,,1628381-1629027-1629629-1629631-203524,1627789-201142-201599-202681-203925,False,1610612737,1610612751,OffArc3Make,351.0,,15-7 Average,Touch 2-6 Seconds,3-6 Dribbles,https://videos.nba.com/nba/pbp/media/2021/01/01/0022000072/420/975347a0-a59d-f386-587b-b709f12307a6_960x540.mp4,De'Andre Hunter,2021-01-01,ATL,BKN,John Collins,
0022000072,3,38,455,8.0,4.0,2,1629027,True,175.0,11,,0,False,0,False,AtRim,,,1628381-1629027-1629631-203524-203992,1627747-1628386-1629013-201142-202681,False,1610612737,1610612751,OffShortMidRangeMake,194.0,2-4 Feet - Tight,15-7 Average,Touch 6+ Seconds,,https://videos.nba.com/nba/pbp/media/2021/01/01/0022000072/455/c7e09024-0794-53a5-2791-a41bbb62a926_960x540.mp4,Trae Young,2021-01-01,ATL,BKN,,
0022000072,4,5,510,-210.0,158.0,3,203992,False,651.0,14,False,0,,0,False,Arc3,,,1628989-1629164-203524-203991-203992,1627747-1627752-1628386-1629013-201142,False,1610612737,1610612751,OffLiveBallTurnover,662.0,,15-7 Average,Touch < 2 Seconds,0 Dribbles,https://videos.nba.com/nba/pbp/media/2021/01/01/0022000072/510/53db0721-dac4-ff72-b30b-328b2c84bb6a_960x540.mp4,Bogdan Bogdanovic,2021-01-01,ATL,BKN,,
0022000072,4,7,519,-94.0,257.0,3,1629629,True,627.0,12,,0,True,203991,False,Arc3,,,1628989-1629164-1629629-203524-203991,1627747-1627752-1628386-1629013-201142,False,1610612737,1610612751,OffFTMake,639.0,,15-7 Average,Touch 2-6 Seconds,,https://videos.nba.com/nba/pbp/media/2021/01/01/0022000072/519/64658040-c3f0-f7f8-60f9-56362d23bd6f_960x540.mp4,Cam Reddish,2021-01-01,ATL,BKN,Clint Capela,
0022000072,4,15,542,4.0,258.0,3,1629629,True,476.0,17,,0,True,203991,False,Arc3,,,1628989-1629164-1629629-203524-203991,1627747-1627752-1628386-201142-203925,False,1610612737,1610612751,OffArc3Make,493.0,,15-7 Average,Touch 2-6 Seconds,,https://videos.nba.com/nba/pbp/media/2021/01/01/0022000072/542/86537742-68d5-2e34-a5e2-d42e0addb165_960x540.mp4,Cam Reddish,2021-01-01,ATL,BKN,Clint Capela,
0022000072,4,25,591,166.0,249.0,3,1629027,False,281.0,15,False,0,,0,False,Arc3,,,1628381-1629027-1629629-1629631-203992,1627747-1628386-201142-202681-203925,False,1610612737,1610612751,OffAtRimMake,303.0,,7-4 Late,,,https://videos.nba.com/nba/pbp/media/2021/01/01/0022000072/591/6498d077-90cd-654a-fb5e-effa134f7ca3_960x540.mp4,Trae Young,2021-01-01,ATL,BKN,,
0022000072,4,27,598,-207.0,226.0,3,203992,False,236.0,15,False,0,,0,False,Arc3,,,1628381-1629027-1629629-1629631-203992,1627747-1628386-201142-202681-203925,False,1610612737,1610612751,OffLongMidRangeMake,262.0,,15-7 Average,Touch < 2 Seconds,0 Dribbles,https://videos.nba.com/nba/pbp/media/2021/01/01/0022000072/598/287c2f3a-420a-7c23-1904-b1047473c3d3_960x540.mp4,Bogdan Bogdanovic,2021-01-01,ATL,BKN,,
0022000072,4,33,629,31.0,317.0,3,1629027,False,132.0,14,False,0,,0,False,Arc3,,,1628381-1629027-1629629-1629631-203992,1628971-1629066-1629185-1629617-204020,False,1610612737,1610612751,OffAtRimMake,156.0,,7-4 Late,,,https://videos.nba.com/nba/pbp/media/2021/01/01/0022000072/629/121f04b1-5af3-df07-7c9c-64d4bcbca4e6_960x540.mp4,Trae Young,2021-01-01,ATL,BKN,,
0022000083,1,34,119,3.0,10.0,2,1629027,True,199.0,7,,0,False,0,False,AtRim,,,1628981-1628989-1629027-203524-203992,1626204-1626224-1628422-1629636-201580,False,1610612737,1610612739,OffAtRimMake,207.0,2-4 Feet - Tight,15-7 Average,,,https://videos.nba.com/nba/pbp/media/2021/01/02/0022000083/119/355d346d-0dcc-f73d-8ac0-634dca0a0aef_960x540.mp4,Trae Young,2021-01-02,ATL,CLE,,
0022000083,1,36,122,3.0,11.0,2,1629027,True,169.0,9,,0,True,203992,False,AtRim,,,1628981-1628989-1629027-203524-203992,1626204-1626224-1628422-1629636-201580,False,1610612737,1610612739,OffShortMidRangeMiss,178.0,2-4 Feet - Tight,15-7 Average,,,https://videos.nba.com/nba/pbp/media/2021/01/02/0022000083/122/a43de1cf-b68c-6e2a-c691-d304714d5a34_960x540.mp4,Trae Young,2021-01-02,ATL,CLE,Bogdan Bogdanovic,
0022000083,1,38,126,79.0,243.0,3,203992,False,148.0,11,False,0,,0,False,Arc3,,,1628981-1628989-1629027-203524-203992,1626204-1626224-1628422-1629636-201580,False,1610612737,1610612739,OffArc3Miss,152.0,6+ Feet - Wide Open,22-18 Very Early,,,https://videos.nba.com/nba/pbp/media/2021/01/02/0022000083/126/978cc789-27c9-6e95-4e4f-438bb6b48174_960x540.mp4,Bogdan Bogdanovic,2021-01-02,ATL,CLE,,
0022000083,1,40,135,217.0,115.0,3,203992,False,119.0,11,False,0,,0,False,Arc3,,,1628981-1628989-1629164-203524-203992,1626204-1626224-1628422-1629636-201580,False,1610612737,1610612739,OffAtRimMiss,122.0,6+ Feet - Wide Open,22-18 Very Early,,,https://videos.nba.com/nba/pbp/media/2021/01/02/0022000083/135/2c5ac47c-f1bb-e378-60f9-852302d53480_960x540.mp4,Bogdan Bogdanovic,2021-01-02,ATL,CLE,,
0022000095,1,32,86,2.0,6.0,2,203991,False,299.0,-6,False,0,,0,False,AtRim,,,1628989-1629027-1629631-203991-203992,1629011-1629628-203493-203901-203944,False,1610612737,1610612752,OffArc3Miss,309.0,2-4 Feet - Tight,15-7 Average,,,https://videos.nba.com/nba/pbp/media/2021/01/04/0022000095/86/4fded3d0-67d4-c7b2-5ecb-96607d5cd8e0_960x540.mp4,Clint Capela,2021-01-04,ATL,NYK,,
0022000095,1,32,88,0.0,0.0,2,203991,False,295.0,-6,False,0,,0,True,AtRim,86,87,1628989-1629027-1629631-203991-203992,1629011-1629628-203493-203901-203944,False,1610612737,1610612752,OffArc3Miss,309.0,2-4 Feet - Tight,15-7 Average,,,https://videos.nba.com/nba/pbp/media/2021/01/04/0022000095/88/6ee32fe6-21bc-8d96-8639-a9aeb6ce927a_960x540.mp4,Clint Capela,2021-01-04,ATL,NYK,,
0022000095,1,40,115,4.0,13.0,2,1628381,True,193.0,-5,,0,True,1629027,False,AtRim,,,1628381-1628989-1629027-203524-203992,1628995-203085-203493-203901-203944,False,1610612737,1610612752,OffAtRimMiss,200.0,2-4 Feet - Tight,18-15 Early,Touch < 2 Seconds,,https://videos.nba.com/nba/pbp/media/2021/01/04/0022000095/115/88663c4d-6cda-d41b-d83d-9126f4a62ff7_960x540.mp4,John Collins,2021-01-04,ATL,NYK,Trae Young,
0022000095,1,52,145,-2.0,4.0,2,1628381,True,42.0,-1,,0,True,1629164,False,AtRim,,,1628381-1628989-1629164-1629629-203524,1628995-203085-203493-203901-203944,False,1610612737,1610612752,OffArc3Miss,49.0,2-4 Feet - Tight,18-15 Early,Touch < 2 Seconds,,https://videos.nba.com/nba/pbp/media/2021/01/04/0022000095/145/5412f945-4439-ca23-fc3f-1845903f75a8_960x540.mp4,John Collins,2021-01-04,ATL,NYK,Brandon Goodwin,
0022000095,2,23,240,-6.0,4.0,2,203991,True,373.0,-4,,0,True,1629027,False,AtRim,,,1629027-1629629-1629631-203991-203992,1629628-203085-203493-203901-203944,False,1610612737,1610612752,OffAtRimBlock,376.0,,22-18 Very Early,Touch < 2 Seconds,0 Dribbles,https://videos.nba.com/nba/pbp/media/2021/01/04/0022000095/240/eaaef291-ead9-4f11-2b87-15aedca6ae24_960x540.mp4,Clint Capela,2021-01-04,ATL,NYK,Trae Young,
0022000095,2,41,290,-1.0,7.0,2,203991,True,111.0,-1,,0,True,1629027,False,AtRim,,,1628381-1628989-1629027-1629631-203991,1629011-1629628-203085-203901-203944,False,1610612737,1610612752,OffAtRimMiss,112.0,,22-18 Very Early,Touch < 2 Seconds,0 Dribbles,https://videos.nba.com/nba/pbp/media/2021/01/04/0022000095/290/e079d369-50d7-c055-87fb-03ad39a5d581_960x540.mp4,Clint Capela,2021-01-04,ATL,NYK,Trae Young,
0022000095,3,7,327,58.0,167.0,2,1628381,True,591.0,5,,0,True,1629631,False,LongMidRange,,,1628381-1629027-1629629-1629631-203991,1629011-1629628-203493-203901-203944,False,1610612737,1610612752,OffShortMidRangeMake,607.0,4-6 Feet - Open,15-7 Average,,0 Dribbles,https://videos.nba.com/nba/pbp/media/2021/01/04/0022000095/327/ee032a27-c1ff-52bb-1ae6-a0a25b7cf794_960x540.mp4,John Collins,2021-01-04,ATL,NYK,De'Andre Hunter,
0022000095,3,39,455,39.0,180.0,2,1628381,True,74.0,9,,0,False,0,False,LongMidRange,,,1628381-1628989-1629164-203524-203992,1628995-1629628-1630193-203085-203944,False,1610612737,1610612752,OffCorner3Make,94.0,4-6 Feet - Open,15-7 Average,,0 Dribbles,https://videos.nba.com/nba/pbp/media/2021/01/04/0022000095/455/95b9d702-d264-abd9-c8f4-4eb8d9a8c6ec_960x540.mp4,John Collins,2021-01-04,ATL,NYK,,
0022000110,3,10,382,-3.0,8.0,2,1629027,False,546.0,-17,True,202687,,0,False,AtRim,,,1628381-1629027-1629629-1629631-203991,1626179-1628984-1629023-202330-202687,False,1610612737,1610612766,OffLongMidRangeMake,562.0,2-4 Feet - Tight,15-7 Average,,,https://videos.nba.com/nba/pbp/media/2021/01/06/0022000110/382/51264455-a057-e0ba-51a9-88f6949cf7a3_960x540.mp4,Trae Young,2021-01-06,ATL,CHA,,Bismack Biyombo
0022000110,3,20,409,-19.0,110.0,2,1629027,False,395.0,-15,False,0,,0,False,ShortMidRange,,,1628381-1628989-1629027-1629631-203524,1626179-1628984-1629023-202330-202687,False,1610612737,1610612766,OffShortMidRangeMake,411.0,2-4 Feet - Tight,15-7 Average,,,https://videos.nba.com/nba/pbp/media/2021/01/06/0022000110/409/e2bbdc56-def3-102f-65b8-8deab6479cb4_960x540.mp4,Trae Young,2021-01-06,ATL,CHA,,
0022000134,1,14,48,-2.0,3.0,2,1629027,False,475.0,1,True,1629023,,0,False,AtRim,,,1628381-1629027-1629631-203991-203992,1626179-1628984-1629023-202330-202687,False,1610612737,1610612766,OffFTMake,483.0,,22-18 Very Early,Touch 2-6 Seconds,,https://videos.nba.com/nba/pbp/media/2021/01/09/0022000134/48/0bea52e4-798a-17f5-fbe0-97dc4ec82797_960x540.mp4,Trae Young,2021-01-09,ATL,CHA,,P.J. Washington
0022000134,1,18,62,-10.0,21.0,2,1629027,False,436.0,3,False,0,,0,False,AtRim,,,1628381-1629027-1629631-203991-203992,1626179-1628984-1629023-202330-202687,False,1610612737,1610612766,OffArc3Miss,446.0,,22-18 Very Early,Touch 2-6 Seconds,,https://videos.nba.com/nba/pbp/media/2021/01/09/0022000134/62/e73fd8c5-7281-99fe-63e7-492c7bc47d41_960x540.mp4,Trae Young,2021-01-09,ATL,CHA,,
0022000134,1,36,114,-4.0,6.0,2,1629027,False,120.0,3,False,0,,0,False,AtRim,,,1628381-1628989-1629027-1629629-1629631,1626179-1628970-1629023-1630163-202330,False,1610612737,1610612766,OffAtRimMake,129.0,,22-18 Very Early,Touch 2-6 Seconds,,https://videos.nba.com/nba/pbp/media/2021/01/09/0022000134/114/8997145c-8119-87b4-7abf-7f168035f4aa_960x540.mp4,Trae Young,2021-01-09,ATL,CHA,,
0022000134,2,1,149,39.0,264.0,3,1629629,False,702.0,1,False,0,,0,False,Arc3,,,1628989-1629164-1629629-203524-203991,1628984-1628997-1628998-1629023-1630163,False,1610612737,1610612766,OffDeadball,720.0,,15-7 Average,Touch < 2 Seconds,0 Dribbles,https://videos.nba.com/nba/pbp/media/2021/01/09/0022000134/149/daa856ab-512f-2307-e6fc-72fa2cb7a015_960x540.mp4,Cam Reddish,2021-01-09,ATL,CHA,,
0022000134,2,33,260,-217.0,125.0,3,1629629,False,261.0,1,False,0,,0,False,Arc3,258,259,1628381-1628989-1629027-1629629-1629631,1626179-1628970-1629023-1630163-202330,False,1610612737,1610612766,OffAtRimBlock,279.0,,15-7 Average,Touch < 2 Seconds,0 Dribbles,https://videos.nba.com/nba/pbp/media/2021/01/09/0022000134/260/3c74bce0-d8da-d7fa-ee08-e74950a098c1_960x540.mp4,Cam Reddish,2021-01-09,ATL,CHA,,
